,Freq,Count
125907,0.30075,1
125908,0.09315,2
125909,0.0236,3
125910,0.0049,4
125911,0.00085,5
125912,0.00015,6
125913,5e-05,7
125914,0.0,8
125915,0.0,9
125916,0.0,10
125917,0.6181,0
125918,0.2815,1
125919,0.07995,2
125920,0.0169,3
125921,0.003,4
125922,0.0004,5
125923,5e-05,6
125924,0.0001,7
125925,0.0,8
125926,0.0,9
125927,0.0,10
125928,0.6565,0
125929,0.2622,1
125930,0.06565,2
125931,0.0133,3
125932,0.002,4
125933,0.00035,5
125934,0.0,6
125935,0.0,7
125936,0.0,8
125937,0.0,9
125938,0.0,10
125939,0.6256,0
125940,0.27785,1
125941,0.07585,2
125942,0.0165,3
125943,0.00355,4
125944,0.00055,5
125945,0.0001,6
125946,0.0,7
125947,0.0,8
125948,0.0,9
125949,0.0,10
125950,0.6212,0
125951,0.27925,1
125952,0.0803,2
125953,0.01605,3
125954,0.0026,4
125955,0.00055,5
125956,5e-05,6
125957,0.0,7
125958,0.0,8
125959,0.0,9
125960,0.0,10
125961,0.6043,0
125962,0.29065,1
125963,0.0841,2
125964,0.0165,3
125965,0.0038,4
125966,0.00065,5
125967,0.0,6
125968,0.0,7
125969,0.0,8
125970,0.0,9
125971,0.0,10
125972,0.60725,0
125973,0.29045,1
125974,0.08065,2
125975,0.0172,3
125976,0.0036,4
125977,0.00075,5
125978,5e-05,6
125979,5e-05,7
125980,0.0,8
125981,0.0,9
125982,0.0,10
125983,0.5978,0
125984,0.2883,1
125985,0.08845,2
125986,0.02025,3
125987,0.0039,4
125988,0.00105,5
125989,0.00025,6
125990,0.0,7
125991,0.0,8
125992,0.0,9
125993,0.0,10
125994,0.5996,0
125995,0.2938,1
125996,0.08145,2
125997,0.0204,3
125998,0.0039,4
125999,0.0007,5
126000,5e-05,6
126001,0.0001,7
126002,0.0,8
126003,0.0,9
126004,0.0,10
126005,0.5652,0
126006,0.3038,1
126007,0.09925,2
126008,0.0249,3
126009,0.006,4
126010,0.0008,5
126011,0.0,6
126012,5e-05,7
126013,0.0,8
126014,0.0,9
126015,0.0,10
126016,0.5966,0
126017,0.29235,1
126018,0.086,2
126019,0.01915,3
126020,0.00505,4
126021,0.0008,5
126022,5e-05,6
126023,0.0,7
126024,0.0,8
126025,0.0,9
126026,0.0,10
126027,0.5912,0
126028,0.2956,1
126029,0.08795,2
126030,0.0204,3
126031,0.00385,4
126032,0.00075,5
126033,0.0002,6
126034,0.0,7
126035,5e-05,8
126036,0.0,9
126037,0.0,10
126038,0.60385,0
126039,0.2852,1
126040,0.08635,2
126041,0.0192,3
126042,0.0046,4
126043,0.0006,5
126044,0.0001,6
126045,0.0001,7
126046,0.0,8
126047,0.0,9
126048,0.0,10
126049,0.58585,0
126050,0.297,1
126051,0.08875,2
126052,0.0225,3
126053,0.0047,4
126054,0.0009,5
126055,0.00025,6
126056,5e-05,7
126057,0.0,8
126058,0.0,9
126059,0.0,10
126060,0.5754,0
126061,0.3012,1
126062,0.0955,2
126063,0.02205,3
126064,0.00465,4
126065,0.0011,5
126066,0.0001,6
126067,0.0,7
126068,0.0,8
126069,0.0,9
126070,0.0,10
126071,0.6157,0
126072,0.28325,1
126073,0.08025,2
126074,0.0163,3
126075,0.00345,4
126076,0.0009,5
126077,0.00015,6
126078,0.0,7
126079,0.0,8
126080,0.0,9
126081,0.0,10
126082,0.62085,0
126083,0.2825,1
126084,0.0772,2
126085,0.0163,3
126086,0.0024,4
126087,0.00065,5
126088,0.0001,6
126089,0.0,7
126090,0.0,8
126091,0.0,9
126092,0.0,10
126093,0.61865,0
126094,0.2812,1
126095,0.0781,2
126096,0.01835,3
126097,0.00295,4
126098,0.0005,5
126099,0.0001,6
126100,0.0001,7
126101,0.0,8
126102,5e-05,9
126103,0.0,10
126104,0.6163,0
126105,0.2809,1
126106,0.08135,2
126107,0.0174,3
126108,0.0036,4
126109,0.0004,5
126110,5e-05,6
126111,0.0,7
126112,0.0,8
126113,0.0,9
126114,0.0,10
126115,0.5766,0
126116,0.3002,1
126117,0.09455,2
126118,0.02245,3
126119,0.00505,4
126120,0.00105,5
126121,0.0001,6
126122,0.0,7
126123,0.0,8
126124,0.0,9
126125,0.0,10
126126,0.6164,0
126127,0.28375,1
126128,0.0759,2
126129,0.0184,3
126130,0.0045,4
126131,0.0009,5
126132,0.00015,6
126133,0.0,7
126134,0.0,8
126135,0.0,9
126136,0.0,10
126137,0.57325,0
126138,0.2994,1
126139,0.0965,2
126140,0.0242,3
126141,0.00525,4
126142,0.0011,5
126143,0.0002,6
126144,5e-05,7
126145,0.0,8
126146,5e-05,9
126147,0.0,10
126148,0.5921,0
126149,0.2984,1
126150,0.0845,2
126151,0.0204,3
126152,0.00385,4
126153,0.0006,5
126154,0.0001,6
126155,5e-05,7
126156,0.0,8
126157,0.0,9
126158,0.0,10
126159,0.6253,0
126160,0.2824,1
126161,0.0739,2
126162,0.0159,3
126163,0.00225,4
126164,0.00025,5
126165,0.0,6
126166,0.0,7
126167,0.0,8
126168,0.0,9
126169,0.0,10
126170,0.59585,0
126171,0.2924,1
126172,0.0864,2
126173,0.02015,3
126174,0.00455,4
126175,0.0005,5
126176,0.0001,6
126177,0.0,7
126178,5e-05,8
126179,0.0,9
126180,0.0,10
126181,0.59395,0
126182,0.2949,1
126183,0.08555,2
126184,0.02085,3
126185,0.00385,4
126186,0.0007,5
126187,0.00015,6
126188,5e-05,7
126189,0.0,8
126190,0.0,9
126191,0.0,10
126192,0.63675,0
126193,0.2754,1
126194,0.0707,2
126195,0.01415,3
126196,0.0024,4
126197,0.0005,5
126198,0.0001,6
126199,0.0,7
126200,0.0,8
126201,0.0,9
126202,0.0,10
126203,0.6284,0
126204,0.2766,1
126205,0.07475,2
126206,0.0165,3
126207,0.00315,4
126208,0.00045,5
126209,0.00015,6
126210,0.0,7
126211,0.0,8
126212,0.0,9
126213,0.0,10
126214,0.63815,0
126215,0.27265,1
126216,0.0701,2
126217,0.01655,3
126218,0.0021,4
126219,0.00035,5
126220,0.0001,6
126221,0.0,7
126222,0.0,8
126223,0.0,9
126224,0.0,10
126225,0.63555,0
126226,0.2776,1
126227,0.06905,2
126228,0.01495,3
126229,0.0021,4
126230,0.00055,5
126231,0.00015,6
126232,0.0,7
126233,5e-05,8
126234,0.0,9
126235,0.0,10
126236,0.6028,0
126237,0.28585,1
126238,0.08715,2
126239,0.01865,3
126240,0.0047,4
126241,0.0007,5
126242,5e-05,6
126243,5e-05,7
126244,0.0,8
126245,5e-05,9
126246,0.0,10
126247,0.60695,0
126248,0.2867,1
126249,0.08255,2
126250,0.0197,3
126251,0.00345,4
126252,0.0006,5
126253,5e-05,6
126254,0.0,7
126255,0.0,8
126256,0.0,9
126257,0.0,10
126258,0.6061,0
126259,0.289,1
126260,0.08165,2
126261,0.01875,3
126262,0.0036,4
126263,0.0007,5
126264,0.0002,6
126265,0.0,7
126266,0.0,8
126267,0.0,9
126268,0.0,10
126269,0.64255,0
126270,0.2697,1
126271,0.07065,2
126272,0.0143,3
126273,0.00235,4
126274,0.00035,5
126275,0.0001,6
126276,0.0,7
126277,0.0,8
126278,0.0,9
126279,0.0,10
126280,0.5987,0
126281,0.29265,1
126282,0.085,2
126283,0.01945,3
126284,0.00325,4
126285,0.0007,5
126286,0.00025,6
126287,0.0,7
126288,0.0,8
126289,0.0,9
126290,0.0,10
126291,0.4502,0
126292,0.32975,1
126293,0.15025,2
126294,0.05065,3
126295,0.01375,4
126296,0.0041,5
126297,0.0009,6
126298,0.0002,7
126299,0.0001,8
126300,0.0001,9
126301,0.0,10
126302,0.4061,0
126303,0.3396,1
126304,0.16235,2
126305,0.0621,3
126306,0.02095,4
126307,0.00685,5
126308,0.00165,6
126309,0.0004,7
126310,0.0,8
126311,0.0,9
126312,0.0,10
126313,0.44525,0
126314,0.33765,1
126315,0.1466,2
126316,0.0497,3
126317,0.01535,4
126318,0.00435,5
126319,0.0009,6
126320,0.0002,7
126321,0.0,8
126322,0.0,9
126323,0.0,10
126324,0.4025701285064253,0
126325,0.3326166308315416,1
126326,0.1688584429221461,2
126327,0.0672533626681334,3
126328,0.020701035051752588,4
126329,0.006050302515125756,5
126330,0.0013500675033751687,6
126331,0.00035001750087504374,7
126332,0.000200010000500025,8
126333,5.000250012500625e-05,9
126334,0.0,10
126335,0.39815,0
126336,0.3393,1
126337,0.16795,2
126338,0.0662,3
126339,0.0206,4
126340,0.0058,5
126341,0.00145,6
126342,0.0004,7
126343,0.00015,8
126344,0.0,9
126345,0.0,10
126346,0.39705,0
126347,0.33785,1
126348,0.1655,2
126349,0.0684,3
126350,0.0217,4
126351,0.0071,5
126352,0.00185,6
126353,0.0005,7
126354,5e-05,8
126355,0.0,9
126356,0.0,10
126357,0.4026,0
126358,0.3312,1
126359,0.1658,2
126360,0.0706,3
126361,0.0214,4
126362,0.00635,5
126363,0.0015,6
126364,0.0004,7
126365,0.00015,8
126366,0.0,9
126367,0.0,10
126368,0.40105,0
126369,0.3367,1
126370,0.16745,2
126371,0.06505,3
126372,0.02095,4
126373,0.00595,5
126374,0.0023,6
126375,0.0004,7
126376,0.0001,8
126377,5e-05,9
126378,0.0,10
126379,0.348,0
126380,0.3294,1
126381,0.19235,2
126382,0.0843,3
126383,0.03085,4
126384,0.0104,5
126385,0.00315,6
126386,0.0012,7
126387,0.0003,8
126388,0.0,9
126389,5e-05,10
126390,0.3833,0
126391,0.33615,1
126392,0.1735,2
126393,0.07115,3
126394,0.02435,4
126395,0.0081,5
126396,0.00265,6
126397,0.00055,7
126398,0.0002,8
126399,5e-05,9
126400,0.0,10
126401,0.4306,0
126402,0.33795,1
126403,0.15625,2
126404,0.05325,3
126405,0.0152,4
126406,0.0055,5
126407,0.00095,6
126408,0.00025,7
126409,0.0,8
126410,5e-05,9
126411,0.0,10
126412,0.4256,0
126413,0.3342,1
126414,0.15575,2
126415,0.0583,3
126416,0.0195,4
126417,0.00455,5
126418,0.0014,6
126419,0.00055,7
126420,5e-05,8
126421,0.0001,9
126422,0.0,10
126423,0.38,0
126424,0.33345,1
126425,0.17355,2
126426,0.0741,3
126427,0.0274,4
126428,0.0086,5
126429,0.0024,6
126430,0.00025,7
126431,0.00015,8
126432,5e-05,9
126433,5e-05,10
126434,0.38595,0
126435,0.33655,1
126436,0.1758,2
126437,0.0708,3
126438,0.02095,4
126439,0.00725,5
126440,0.00175,6
126441,0.00075,7
126442,0.0002,8
126443,0.0,9
126444,0.0,10
126445,0.3298,0
126446,0.337,1
126447,0.19255,2
126448,0.08935,3
126449,0.03415,4
126450,0.0119,5
126451,0.00385,6
126452,0.00105,7
126453,0.0001,8
126454,0.0002,9
126455,5e-05,10
126456,0.24198906321868452,0
126457,0.07686410793683242,1
126458,0.11355854244391067,2
126459,0.1289415853222262,3
126460,0.1219400010221291,4
126461,0.10251954821894005,5
126462,0.07732406602953953,6
126463,0.05601267440077682,7
126464,0.03899422497061379,8
126465,0.025910972555833803,9
126466,0.01594521388051311,10
126467,0.2479169861473189,0
126468,0.07887338342789961,1
126469,0.11041251341818739,2
126470,0.12876348208352503,3
126471,0.12160711547308695,4
126472,0.10177375658130143,5
126473,0.07866891581045851,6
126474,0.05576854265705669,7
126475,0.03639523590451362,8
126476,0.025353984562694883,9
126477,0.01446608393395696,10
126478,0.25325172149961744,0
126479,0.08013261922978832,1
126480,0.12078551389951543,2
126481,0.12588625350675847,3
126482,0.11920428462127008,4
126483,0.09895434838051517,5
126484,0.0750828870186177,6
126485,0.054883958173935224,7
126486,0.03560316245855649,8
126487,0.022035195103289978,9
126488,0.01418005610813568,10
126489,0.24731404958677686,0
126490,0.06544421487603305,1
126491,0.1028409090909091,2
126492,0.121849173553719,3
126493,0.11931818181818182,4
126494,0.10299586776859504,5
126495,0.08290289256198347,6
126496,0.06456611570247933,7
126497,0.04364669421487603,8
126498,0.028822314049586777,9
126499,0.020299586776859505,10
126500,0.25997045790251105,0
126501,0.08180104925380736,1
126502,0.11725156624051342,2
126503,0.12738756175826416,3
126504,0.11832119390821576,4
126505,0.10110528192329242,5
126506,0.07538328324759334,6
126507,0.05200427851067081,7
126508,0.03290378444455763,8
126509,0.021239749401517852,9
126510,0.01263179340905618,10
126511,0.24853158996884417,0
126512,0.07794065069717554,1
126513,0.1155319474947648,2
126514,0.1262066499821237,3
126515,0.11803462893916952,4
126516,0.10296746514122274,5
126517,0.07865570253843404,6
126518,0.05546759282905153,7
126519,0.037999897849736966,8
126520,0.024618213391899485,9
126521,0.014045661167577507,10
126522,0.25423988557417243,0
126523,0.07560277891295464,1
126524,0.1143236616264814,2
126525,0.12167960768287699,3
126526,0.11825704944830405,4
126527,0.10231916632611361,5
126528,0.07938291785860237,6
126529,0.05639558643236616,7
126530,0.0373416428279526,8
126531,0.024775234981610134,9
126532,0.01568246832856559,10
126533,0.25471889587984575,0
126534,0.08641160949868074,1
126535,0.12654759488532574,2
126536,0.13157093566064543,3
126537,0.1172112847574589,4
126538,0.09889385021311142,5
126539,0.07200121777958189,6
126540,0.049370813882687235,7
126541,0.03206819565658616,8
126542,0.01933225086259387,9
126543,0.011873350923482849,10
126544,0.2538910505836576,0
126545,0.07224042596764284,1
126546,0.11243088265410608,2
126547,0.12819987712471842,3
126548,0.1198033995494573,4
126549,0.10137210731107925,5
126550,0.07582428834732746,6
126551,0.05606184722506656,7
126552,0.038449723530616424,8
126553,0.02518943272578333,9
126554,0.016536964980544747,10
126555,0.2557121774973284,0
126556,0.08126812884840466,1
126557,0.12264006920767391,2
126558,0.13230878835682663,3
126559,0.1197394534629281,4
126560,0.10040201516462266,5
126561,0.07185384967686123,6
126562,0.04997201160246298,7
126563,0.0333825250623378,8
126564,0.019846318253523995,9
126565,0.012874662867029667,10
126566,0.24997460123945953,0
126567,0.08965762470791426,1
126568,0.125469877069999,2
126569,0.13136238951539164,3
126570,0.12145687290460226,4
126571,0.0994615462765417,5
126572,0.07020217413390227,6
126573,0.04993396322259474,7
126574,0.03098648785939246,8
126575,0.02036980595346947,9
126576,0.011124657116732703,10
126577,0.25167185665424474,0
126578,0.08167849303180356,1
126579,0.11843381489611517,2
126580,0.1271121547807443,3
126581,0.12170095461738731,4
126582,0.09867782939404768,5
126583,0.07494001735667977,6
126584,0.05344836387768646,7
126585,0.03706161621318087,8
126586,0.02246158558374598,9
126587,0.012813313594364184,10
126588,0.2518620548923579,0
126589,0.07601265177022752,1
126590,0.11417202326293235,2
126591,0.12707886950311192,3
126592,0.11764105703499643,4
126593,0.10004081216202429,5
126594,0.08228752168146107,6
126595,0.05524946434037343,7
126596,0.036679930619324556,8
126597,0.023364962758902152,9
126598,0.015610651974288337,10
126599,0.27013811876197197,0
126600,0.10495009577578385,1
126601,0.14441980038310315,2
126602,0.13927815303962093,3
126603,0.11598951507208388,4
126604,0.08760963806835366,5
126605,0.060137110595826195,6
126606,0.036898880935578186,7
126607,0.021826797056154854,8
126608,0.011997177134791814,9
126609,0.006754713176731525,10
126610,0.24937375389806246,0
126611,0.07877920351720259,1
126612,0.11732529011809212,2
126613,0.13056592198762845,3
126614,0.1216195491028066,4
126615,0.09887020090997392,5
126616,0.07417821174786565,6
126617,0.05296252747814529,7
126618,0.03915955217013445,8
126619,0.023465058023618424,9
126620,0.013700731046470016,10
126621,0.24457107654397042,0
126622,0.07346373017095334,1
126623,0.11325016684634735,2
126624,0.12464705580368603,3
126625,0.12059140612967811,4
126626,0.0987730376302685,5
126627,0.08070229477899277,6
126628,0.05898660095487448,7
126629,0.04055649674007906,8
126630,0.027465475640433286,9
126631,0.016992658760716668,10
126632,0.24361402610698746,0
126633,0.07709239825953416,1
126634,0.1129255183004863,2
126635,0.12690043511645763,3
126636,0.12152546711031482,4
126637,0.101714870744817,5
126638,0.07796263117481443,6
126639,0.05789608395188124,7
126640,0.03895572050166368,8
126641,0.025646275915024316,9
126642,0.01576657281801894,10
126643,0.250128086894149,0
126644,0.07608361512450046,1
126645,0.10877139051132288,2
126646,0.12562762578133005,3
126647,0.11917204631622093,4
126648,0.10241828056153295,5
126649,0.0770058407623732,6
126650,0.0576391023670458,7
126651,0.040270519520442666,8
126652,0.025361205041500155,9
126653,0.017522287119581925,10
126654,0.25168058667753107,0
126655,0.07924220818904054,1
126656,0.11967814218781829,2
126657,0.12507639030352413,3
126658,0.12405785292320227,4
126659,0.10363617844774903,5
126660,0.07414952128743126,6
126661,0.053065797514768795,7
126662,0.03569973518028112,8
126663,0.020778162558565898,9
126664,0.012935424730087594,10
126665,0.2529170931422723,0
126666,0.07384851586489252,1
126667,0.10701125895598772,2
126668,0.12604912998976459,3
126669,0.1259467758444217,4
126670,0.1041453428863869,5
126671,0.07579324462640737,6
126672,0.05619242579324463,7
126673,0.03828045035823951,8
126674,0.023439099283520982,9
126675,0.016376663254861822,10
126676,0.2501396151698228,0
126677,0.08813524902269382,1
126678,0.12570442199319692,2
126679,0.13463979286185715,3
126680,0.12286134944407778,4
126681,0.09539523785348022,5
126682,0.07168604355993298,6
126683,0.04894146316697974,7
126684,0.030461491597705233,8
126685,0.01898766309590293,9
126686,0.013047672234350409,10
126687,0.25664208505909686,0
126688,0.10157591675926861,1
126689,0.13814526719870693,2
126690,0.1366299626224871,3
126691,0.12248711991110213,4
126692,0.08884735831902213,5
126693,0.06349126174361047,6
126694,0.0418729164562077,7
126695,0.025709667643196283,8
126696,0.015506616829982826,9
126697,0.00909182745731892,10
126698,0.24969281179602704,0
126699,0.07147245545771043,1
126700,0.11166291214417366,2
126701,0.12881425353266435,3
126702,0.1197522015154618,4
126703,0.10142330534507475,5
126704,0.07966414089698956,6
126705,0.058058570550890844,7
126706,0.038808109768584884,8
126707,0.024984640589801353,9
126708,0.01566659840262134,10
126709,0.25803030303030305,0
126710,0.1044949494949495,1
126711,0.1367171717171717,2
126712,0.14191919191919192,3
126713,0.1193939393939394,4
126714,0.08974747474747474,5
126715,0.06156565656565657,6
126716,0.038181818181818185,7
126717,0.02691919191919192,8
126718,0.015101010101010101,9
126719,0.00792929292929293,10
126720,0.2557759983679298,0
126721,0.08094048044065895,1
126722,0.11929412964757484,2
126723,0.1320956801142449,3
126724,0.12230325904013872,4
126725,0.09919926556841945,5
126726,0.07573825674504003,6
126727,0.04850308563268221,7
126728,0.03085632682205335,8
126729,0.020910899168664253,9
126730,0.01438261845259346,10
126731,0.2471156289707751,0
126732,0.08284625158831004,1
126733,0.12121982210927573,2
126734,0.13087674714104194,3
126735,0.12203303684879288,4
126736,0.09966963151207116,5
126737,0.0747141041931385,6
126738,0.05240152477763659,7
126739,0.034612452350698854,8
126740,0.021550190597204574,9
126741,0.012960609911054638,10
126742,0.287255393878575,0
126743,0.1349724034119418,1
126744,0.164274962368289,2
126745,0.14044154540893125,3
126746,0.1061214249874561,4
126747,0.07255393878575013,5
126748,0.04410436527847466,6
126749,0.026041144004014048,7
126750,0.013146011038635223,8
126751,0.007325639739086804,9
126752,0.003763171098845961,10
126753,0.2531619747042024,0
126754,0.08414932680538556,1
126755,0.11520807833537332,2
126756,0.13627090983272133,3
126757,0.12076703386372908,4
126758,0.09557323541411669,5
126759,0.07716238270093839,6
126760,0.04946960424316606,7
126761,0.034169726642186864,8
126762,0.021164830681354548,9
126763,0.012902896776825785,10
126764,0.25760422485147005,0
126765,0.08962575534453866,1
126766,0.12410501193317422,2
126767,0.13695221652363784,3
126768,0.11567562077895699,4
126769,0.09673488041436043,5
126770,0.06890773371248667,6
126771,0.04890062458741685,7
126772,0.031838724419844616,8
126773,0.01767125374498553,9
126774,0.011983953689128116,10
126775,0.2543765630582351,0
126776,0.07905884754759353,1
126777,0.11447966110345531,2
126778,0.12458531108048793,3
126779,0.12249272699433471,4
126780,0.09824937477670596,5
126781,0.07594549073648751,6
126782,0.05476445669371714,7
126783,0.036645740825805136,8
126784,0.025111009033838616,9
126785,0.01429081814933905,10
126786,0.2684956377023551,0
126787,0.10948610620807908,1
126788,0.13934136870240557,2
126789,0.14004740531544707,3
126790,0.11700035301830652,4
126791,0.08598517323112613,5
126792,0.05870190125573655,6
126793,0.03777295879772051,7
126794,0.022542740430682336,8
126795,0.013162539714559484,9
126796,0.0074638156235816225,10
126797,0.2644223489628022,0
126798,0.10518346540150407,1
126799,0.14470297279563923,2
126800,0.13899964669661333,3
126801,0.1181547468833594,4
126802,0.08620602634633827,5
126803,0.059102609397870084,6
126804,0.03856054105890072,7
126805,0.02387321455609953,8
126806,0.013223641043759149,9
126807,0.007570786857114016,10
126808,0.25655144284694603,0
126809,0.07820944223513816,1
126810,0.11257265218721321,2
126811,0.12659324971958805,3
126812,0.11976139492199449,4
126813,0.10054043030488427,5
126814,0.07591516263893137,6
126815,0.055725502192311614,7
126816,0.03599469766493321,8
126817,0.02294279596206791,9
126818,0.015193229325991639,10
126819,0.24828567074719357,0
126820,0.08238939401635598,1
126821,0.11830141717884898,2
126822,0.13252400060953928,3
126823,0.12277137197135166,4
126824,0.09732310661858079,5
126825,0.07146848173921877,6
126826,0.05556966526133997,7
126827,0.035759638340021334,8
126828,0.02255295372580891,9
126829,0.013054299791740743,10
126830,0.25011524868104285,0
126831,0.0726322798750192,1
126832,0.10894841981252881,2
126833,0.12370025098601649,3
126834,0.12313681298980689,4
126835,0.10285304512626134,5
126836,0.07801055165701992,6
126837,0.05721456743328382,7
126838,0.04005531936690058,8
126839,0.02704502381806075,9
126840,0.016288480254059316,10
126841,0.24924802447106806,0
126842,0.08218200356869743,1
126843,0.11414733622227886,2
126844,0.12735151669640582,3
126845,0.1237828192709661,4
126846,0.10446087178179965,5
126847,0.07382105531481009,6
126848,0.05276574050471578,7
126849,0.03482029059393321,8
126850,0.024827937802702014,9
126851,0.012592403772622992,10
126852,0.24649629018961253,0
126853,0.06832234130255564,1
126854,0.1068631492168178,2
126855,0.12051731244847486,3
126856,0.12062036273701567,4
126857,0.10124690849134378,5
126858,0.08244023083264633,6
126859,0.061366446826051115,7
126860,0.044260098928277,8
126861,0.028854080791426217,9
126862,0.01901277823577906,10
126863,0.2559493670886076,0
126864,0.09655696202531645,1
126865,0.1309873417721519,2
126866,0.13832911392405065,3
126867,0.11848101265822784,4
126868,0.09159493670886076,5
126869,0.06627848101265822,6
126870,0.044607594936708864,7
126871,0.02881012658227848,8
126872,0.018936708860759495,9
126873,0.009468354430379747,10
126874,0.26137861125190065,0
126875,0.09543841865179929,1
126876,0.12767359351241764,2
126877,0.12919412062848454,3
126878,0.11779016725798276,4
126879,0.09538773441459707,5
126880,0.06654840344652813,6
126881,0.04799797263051191,7
126882,0.030714647744551446,8
126883,0.016877850988342626,9
126884,0.010998479472883934,10
126885,0.2475935553610954,0
126886,0.06974828846450816,1
126887,0.10320687702681834,2
126888,0.12410562619035363,3
126889,0.11998764605960777,4
126890,0.10387604879806454,5
126891,0.0819478046018428,6
126892,0.0612549544448448,7
126893,0.042929942863025684,8
126894,0.026097699078601946,9
126895,0.01925155711123694,10
126896,0.2845826021559288,0
126897,0.14224116319879668,1
126898,0.16079217849084984,2
126899,0.14439709200300826,3
126900,0.11070443720230634,4
126901,0.07089496114314364,5
126902,0.041664577588368015,6
126903,0.022411631987966908,7
126904,0.01203309100025069,8
126905,0.007169716720982703,9
126906,0.003108548508398095,10
126907,0.2507785776280186,0
126908,0.08015520498289681,1
126909,0.11497421759330168,2
126910,0.12855465359677337,3
126911,0.12156021851227855,4
126912,0.1012916730484505,5
126913,0.07760249144840967,6
126914,0.05284117016388421,7
126915,0.035176392505233064,8
126916,0.022719150456935722,9
126917,0.014346250063817838,10
126918,0.26674393992843826,0
126919,0.11238220027213627,1
126920,0.14418182734465554,2
126921,0.14392984931713954,3
126922,0.11066874968502746,4
126923,0.08521896890591141,5
126924,0.060625913420349745,6
126925,0.03507534143022729,7
126926,0.02131734112785365,8
126927,0.013405231063851232,9
126928,0.006450637504409615,10
126929,0.25801534474874244,0
126930,0.08332909913114171,1
126931,0.11813424114628322,2
126932,0.1327676439205325,3
126933,0.11965855393526752,4
126934,0.09745439764239622,5
126935,0.072912961739749,6
126936,0.053350947614450486,7
126937,0.031705706010873434,8
126938,0.020984706061683858,9
126939,0.01168639804887963,10
126940,0.2508924018357981,0
126941,0.08449770525242223,1
126942,0.11932687404385518,2
126943,0.12860785313615503,3
126944,0.12192758796532381,4
126945,0.09867414584395716,5
126946,0.07465578786333503,6
126947,0.05196328403875574,7
126948,0.03437021927587965,8
126949,0.02223355430902601,9
126950,0.012850586435492096,10
126951,0.2517404339651405,0
126952,0.0859799786574521,1
126953,0.12109355150160069,2
126954,0.13079932923420906,3
126955,0.12104273591137761,4
126956,0.10346054169419178,5
126957,0.06982062096651252,6
126958,0.049138675745718785,7
126959,0.03470704812236394,8
126960,0.019970526957670612,9
126961,0.012246557243762387,10
126962,0.2521437321355655,0
126963,0.07742956308697428,1
126964,0.11785422621478155,2
126965,0.1287260106165782,3
126966,0.11933442221314822,4
126967,0.09963250306247448,5
126968,0.07319314005716619,6
126969,0.0550734993875051,7
126970,0.03777051857901184,8
126971,0.023172723560636994,9
126972,0.015669661086157614,10
126973,0.2569736242596061,0
126974,0.09244165443223815,1
126975,0.12868931301574443,2
126976,0.13491621525844175,3
126977,0.12251303599453248,4
126978,0.09760542702374322,5
126979,0.06469903305826963,6
126980,0.046524578545031135,7
126981,0.02824887358882195,8
126982,0.01731382574798765,9
126983,0.010074419075583456,10
126984,0.25742724333063866,0
126985,0.09938358932902183,1
126986,0.13369037995149555,2
126987,0.13773241713823767,3
126988,0.11560226354082458,4
126989,0.09301738075990298,5
126990,0.06639046079223929,6
126991,0.04345189975747777,7
126992,0.026020614389652384,8
126993,0.017683912691996765,9
126994,0.00959983831851253,10
126995,0.2540510431436095,0
126996,0.09292080210654244,1
126997,0.12781041118087907,2
126998,0.13758355276483694,3
126999,0.11753088920397002,4
127000,0.09697184525015191,5
127001,0.07028559854162447,6
127002,0.045928701640672476,7
127003,0.02790155965161029,8
127004,0.017723313753291472,9
127005,0.011292282762811424,10
127006,0.24650948703523756,0
127007,0.07599856799468112,1
127008,0.1137932798036107,2
127009,0.1264767554850918,3
127010,0.12003273155014575,4
127011,0.09845036567278678,5
127012,0.08341430982457936,6
127013,0.05497877563545236,7
127014,0.03902214493939549,8
127015,0.02500895003324298,9
127016,0.016314632025776096,10
127017,0.252885355219287,0
127018,0.06919723005898948,1
127019,0.10895101308027699,2
127020,0.1284431905616825,3
127021,0.11956912028725314,4
127022,0.10156450371890229,5
127023,0.07807130033341883,6
127024,0.05955373172608361,7
127025,0.03990766863298282,8
127026,0.026365734803795844,9
127027,0.01549115157732752,10
127028,0.2528941706792337,0
127029,0.07514598914045692,1
127030,0.10839053375678721,2
127031,0.12893146194037497,3
127032,0.12032578629238808,4
127033,0.10290953795717651,5
127034,0.0772461837926442,6
127035,0.055475873373629754,7
127036,0.03934023153365434,8
127037,0.02412662637024895,9
127038,0.015213605163405388,10
127039,0.2455580161713962,0
127040,0.07009321728382345,1
127041,0.09769789359839316,2
127042,0.11958592985528145,3
127043,0.1171138692897976,4
127044,0.10861616109594685,5
127045,0.08332904156151826,6
127046,0.06370706082299016,7
127047,0.04336406241952928,8
127048,0.030952258330329094,9
127049,0.01998248957099449,10
127050,0.24968801996672213,0
127051,0.05828826955074875,1
127052,0.09920965058236272,2
127053,0.11746048252911814,3
127054,0.11688851913477537,4
127055,0.10851705490848586,5
127056,0.08667845257903495,6
127057,0.06265599001663893,7
127058,0.04502911813643927,8
127059,0.033277870216306155,9
127060,0.02230657237936772,10
127061,0.24349796570015966,0
127062,0.07045372611628985,1
127063,0.10434155636813101,2
127064,0.12303651439460267,3
127065,0.12339702322706907,4
127066,0.101972498326209,5
127067,0.08276252768192821,6
127068,0.060874491425039916,7
127069,0.04166452078075913,8
127070,0.029407220476901683,9
127071,0.01859195550290982,10
