PI,BruvID,Location,MaxN Reader,MeanCount Reader,FrameNumber,MaxN,TimeToMaxN,MeanCountVideo
Demian Chapman,CC_018,Bahamas,Gina,Gina,213,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,214,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,215,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,216,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,217,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,218,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,219,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,220,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,221,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,222,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,223,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,224,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,225,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,226,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,227,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,228,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,229,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,230,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,231,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,232,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,233,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,234,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,235,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,236,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,237,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,238,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,239,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,240,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,241,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,242,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,243,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,244,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,245,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,246,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,247,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,248,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,249,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,250,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,251,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,252,1,13,1
Demian Chapman,CC_018,Bahamas,Gina,Gina,253,1,13,1
Demian Chapman,CC_018,Bahamas,Gina,Gina,254,1,13,1
Demian Chapman,CC_018,Bahamas,Gina,Gina,255,1,13,1
Demian Chapman,CC_018,Bahamas,Gina,Gina,256,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,257,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,258,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,259,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,260,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,261,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,262,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,263,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,264,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,265,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,266,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,267,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,268,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,269,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,270,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,271,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,272,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,273,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,274,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,275,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,276,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,277,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,278,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,279,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,280,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,281,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,282,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,283,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,284,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,285,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,286,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,287,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,288,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,289,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,290,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,291,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,292,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,293,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,294,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,295,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,296,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,297,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,298,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,299,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,300,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,301,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,302,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,303,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,304,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,305,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,306,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,307,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,308,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,309,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,310,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,311,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,312,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,313,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,314,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,315,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,316,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,317,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,318,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,319,1,13,1
Demian Chapman,CC_018,Bahamas,Gina,Gina,320,1,13,1
Demian Chapman,CC_018,Bahamas,Gina,Gina,321,1,13,1
Demian Chapman,CC_018,Bahamas,Gina,Gina,322,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,323,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,324,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,325,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,326,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,327,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,328,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,329,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,330,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,331,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,332,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,333,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,334,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,335,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,336,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,337,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,338,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,339,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,340,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,341,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,342,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,343,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,344,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,345,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,346,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,347,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,348,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,349,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,350,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,351,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,352,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,353,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,354,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,355,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,356,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,357,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,358,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,359,1,13,0
Demian Chapman,CC_018,Bahamas,Gina,Gina,360,1,13,0
